Date,Open,High,Low,Close,Volume,Name
09-12-2015,678,679,655.68,664.79,5158172,AMZN
10-12-2015,665.59,668.53,659.56,662.32,3455472,AMZN
11-12-2015,651.23,657.88,639.62,640.15,5474420,AMZN
14-12-2015,641.75,658.58,635.27,657.91,4329653,AMZN
15-12-2015,665.03,671.5,657.35,658.64,4753415,AMZN
16-12-2015,663.56,677.35,659.32,675.77,3964470,AMZN
17-12-2015,680,682.5,670.65,670.65,3681645,AMZN
18-12-2015,668.65,676.84,664.13,664.14,6841304,AMZN
21-12-2015,668.5,669.9,658.93,664.51,3250900,AMZN
22-12-2015,666.83,668.49,659.26,663.15,2667795,AMZN
23-12-2015,666.5,666.6,656.63,663.7,2722922,AMZN
24-12-2015,663.35,664.68,660.6,662.79,1092970,AMZN
28-12-2015,665.56,675.5,665.5,675.2,3783555,AMZN
29-12-2015,677.98,696.44,677.89,693.97,5734996,AMZN
30-12-2015,691.89,695.49,686.38,689.07,3519003,AMZN
31-12-2015,686.08,687.75,675.89,675.89,3749560,AMZN
