Date,Open,High,Low,Close,Volume,Name
22-03-2017,139.84,141.6,139.76,141.42,25860165,AAPL
23-03-2017,141.26,141.58,140.61,140.92,20346301,AAPL
24-03-2017,141.5,141.74,140.35,140.64,22395563,AAPL
27-03-2017,139.39,141.22,138.62,140.88,23575094,AAPL
28-03-2017,140.91,144.04,140.62,143.8,33374805,AAPL
29-03-2017,143.68,144.49,143.19,144.12,29189955,AAPL
30-03-2017,144.19,144.5,143.5,143.93,21207252,AAPL
31-03-2017,143.72,144.27,143.01,143.66,19661651,AAPL
03-04-2017,143.71,144.12,143.05,143.7,19985714,AAPL
04-04-2017,143.25,144.89,143.17,144.77,19891354,AAPL
05-04-2017,144.22,145.46,143.81,144.02,27717854,AAPL
06-04-2017,144.29,144.52,143.45,143.66,21149034,AAPL
07-04-2017,143.73,144.18,143.27,143.34,16672198,AAPL
10-04-2017,143.6,143.88,142.9,143.17,18933397,AAPL
11-04-2017,142.94,143.35,140.06,141.63,30379376,AAPL
12-04-2017,141.6,142.15,141.01,141.8,20350000,AAPL
13-04-2017,141.91,142.38,141.05,141.05,17822880,AAPL
17-04-2017,141.48,141.88,140.87,141.83,16582094,AAPL
18-04-2017,141.41,142.04,141.11,141.2,14697544,AAPL
19-04-2017,141.88,142,140.45,140.68,17328375,AAPL
20-04-2017,141.22,142.92,141.16,142.44,23319562,AAPL
21-04-2017,142.44,142.68,141.85,142.27,17320928,AAPL
24-04-2017,143.5,143.95,143.18,143.64,17134333,AAPL
25-04-2017,143.91,144.9,143.87,144.53,18871501,AAPL
26-04-2017,144.47,144.6,143.38,143.68,20041241,AAPL
27-04-2017,143.92,144.16,143.31,143.79,14246347,AAPL
28-04-2017,144.09,144.3,143.27,143.65,20860358,AAPL
01-05-2017,145.1,147.2,144.96,146.58,33602943,AAPL
02-05-2017,147.54,148.09,146.84,147.51,45352194,AAPL
03-05-2017,145.59,147.49,144.27,147.06,45697034,AAPL
04-05-2017,146.52,147.14,145.81,146.53,23371872,AAPL
05-05-2017,146.76,148.98,146.76,148.96,27327725,AAPL
08-05-2017,149.03,153.7,149.03,153.01,48752413,AAPL
09-05-2017,153.87,154.88,153.45,153.99,39130363,AAPL
10-05-2017,153.63,153.94,152.11,153.26,25805692,AAPL
11-05-2017,152.45,154.07,152.31,153.95,27255058,AAPL
12-05-2017,154.7,156.42,154.67,156.1,32527017,AAPL
15-05-2017,156.01,156.65,155.05,155.7,26009719,AAPL
16-05-2017,155.94,156.06,154.72,155.47,20048478,AAPL
17-05-2017,153.6,154.57,149.71,150.25,50767678,AAPL
18-05-2017,151.27,153.34,151.13,152.54,33568215,AAPL
19-05-2017,153.38,153.98,152.63,153.06,26960788,AAPL
22-05-2017,154,154.58,152.91,153.99,22966437,AAPL
23-05-2017,154.9,154.9,153.31,153.8,19918871,AAPL
24-05-2017,153.84,154.17,152.67,153.34,19219154,AAPL
25-05-2017,153.73,154.35,153.03,153.87,19235598,AAPL
26-05-2017,154,154.24,153.31,153.61,21927637,AAPL
30-05-2017,153.42,154.43,153.33,153.67,20126851,AAPL
31-05-2017,153.97,154.17,152.38,152.76,24451164,AAPL
01-06-2017,153.17,153.33,152.22,153.18,16404088,AAPL
02-06-2017,153.58,155.45,152.89,155.45,27770715,AAPL
05-06-2017,154.34,154.45,153.46,153.93,25331662,AAPL
06-06-2017,153.9,155.81,153.78,154.45,26624926,AAPL
07-06-2017,155.02,155.98,154.48,155.37,21069647,AAPL
08-06-2017,155.25,155.54,154.4,154.99,21250798,AAPL
09-06-2017,155.19,155.19,146.02,148.98,64882657,AAPL
12-06-2017,145.74,146.09,142.51,145.42,72307330,AAPL
13-06-2017,147.16,147.45,145.15,146.59,34165445,AAPL
14-06-2017,147.5,147.5,143.84,145.16,31531232,AAPL
15-06-2017,143.32,144.48,142.21,144.29,32165373,AAPL
16-06-2017,143.78,144.5,142.2,142.27,50361093,AAPL
19-06-2017,143.66,146.74,143.66,146.34,32541404,AAPL
20-06-2017,146.87,146.87,144.94,145.01,24900073,AAPL
21-06-2017,145.52,146.07,144.61,145.87,21265751,AAPL
22-06-2017,145.77,146.7,145.12,145.63,19106294,AAPL
23-06-2017,145.13,147.16,145.11,146.28,35439389,AAPL
26-06-2017,147.17,148.28,145.38,145.82,25692361,AAPL
27-06-2017,145.01,146.16,143.62,143.73,24761891,AAPL
28-06-2017,144.49,146.11,143.16,145.83,22082432,AAPL
29-06-2017,144.71,145.13,142.28,143.68,31499368,AAPL
30-06-2017,144.45,144.96,143.78,144.02,23024107,AAPL
03-07-2017,144.88,145.3,143.1,143.5,14277848,AAPL
05-07-2017,143.69,144.79,142.72,144.09,21569557,AAPL
06-07-2017,143.02,143.5,142.41,142.73,24128782,AAPL
07-07-2017,142.9,144.75,142.9,144.18,19201712,AAPL
10-07-2017,144.11,145.95,143.37,145.06,21090636,AAPL
11-07-2017,144.73,145.85,144.38,145.53,19781836,AAPL
12-07-2017,145.87,146.18,144.82,145.74,24884478,AAPL
13-07-2017,145.5,148.49,145.44,147.77,25199373,AAPL
14-07-2017,147.97,149.33,147.33,149.04,20132061,AAPL
17-07-2017,148.82,150.9,148.57,149.56,23793456,AAPL
18-07-2017,149.2,150.13,148.67,150.08,17868792,AAPL
19-07-2017,150.48,151.42,149.95,151.02,20922969,AAPL
20-07-2017,151.5,151.74,150.19,150.34,17243748,AAPL
21-07-2017,149.99,150.44,148.88,150.27,26252630,AAPL
24-07-2017,150.58,152.44,149.9,152.09,21493160,AAPL
25-07-2017,151.8,153.84,151.8,152.74,18853932,AAPL
26-07-2017,153.35,153.93,153.06,153.46,15780951,AAPL
27-07-2017,153.75,153.99,147.3,150.56,32476337,AAPL
28-07-2017,149.89,150.23,149.19,149.5,17213653,AAPL
31-07-2017,149.9,150.33,148.13,148.73,19845920,AAPL
01-08-2017,149.1,150.22,148.41,150.05,35368645,AAPL
02-08-2017,159.28,159.75,156.16,157.14,69936800,AAPL
03-08-2017,157.05,157.21,155.02,155.57,27097296,AAPL
04-08-2017,156.07,157.4,155.69,156.39,20559852,AAPL
07-08-2017,157.06,158.92,156.67,158.81,21870321,AAPL
08-08-2017,158.6,161.83,158.27,160.08,36205896,AAPL
09-08-2017,159.26,161.27,159.11,161.06,26131530,AAPL
10-08-2017,159.9,160,154.63,155.32,40804273,AAPL
11-08-2017,156.6,158.57,156.07,157.48,26257096,AAPL
14-08-2017,159.32,160.21,158.75,159.85,22122734,AAPL
15-08-2017,160.66,162.2,160.14,161.6,29465487,AAPL
16-08-2017,161.94,162.51,160.15,160.95,27671612,AAPL
17-08-2017,160.52,160.71,157.84,157.86,27940565,AAPL
18-08-2017,157.86,159.5,156.72,157.5,27428069,AAPL
21-08-2017,157.5,157.89,155.11,157.21,26368528,AAPL
22-08-2017,158.23,160,158.02,159.78,21604585,AAPL
23-08-2017,159.07,160.47,158.88,159.98,19399081,AAPL
24-08-2017,160.43,160.74,158.55,159.27,19818918,AAPL
25-08-2017,159.65,160.56,159.27,159.86,25480063,AAPL
28-08-2017,160.14,162,159.93,161.47,25965972,AAPL
29-08-2017,160.1,163.12,160,162.91,29516910,AAPL
30-08-2017,163.8,163.89,162.61,163.35,27269584,AAPL
31-08-2017,163.64,164.52,163.48,164,26785096,AAPL
01-09-2017,164.8,164.94,163.63,164.05,16591051,AAPL
05-09-2017,163.75,164.25,160.56,162.08,29536314,AAPL
06-09-2017,162.71,162.99,160.52,161.91,21651726,AAPL
07-09-2017,162.09,162.24,160.36,161.26,21928502,AAPL
08-09-2017,160.86,161.15,158.53,158.63,28611535,AAPL
11-09-2017,160.5,162.05,159.89,161.5,31580798,AAPL
12-09-2017,162.61,163.96,158.77,160.86,71714046,AAPL
13-09-2017,159.87,159.96,157.91,159.65,44907361,AAPL
14-09-2017,158.99,159.4,158.09,158.28,23760749,AAPL
15-09-2017,158.47,160.97,158,159.88,49114602,AAPL
18-09-2017,160.11,160.5,158,158.67,28269435,AAPL
19-09-2017,159.51,159.77,158.44,158.73,20810632,AAPL
20-09-2017,157.9,158.26,153.83,156.07,52951364,AAPL
21-09-2017,155.8,155.8,152.75,153.39,37511661,AAPL
22-09-2017,151.54,152.27,150.56,151.89,46645443,AAPL
25-09-2017,149.99,151.83,149.16,150.55,44387336,AAPL
26-09-2017,151.78,153.92,151.69,153.14,36660045,AAPL
27-09-2017,153.8,154.72,153.54,154.23,25182779,AAPL
28-09-2017,153.89,154.28,152.7,153.28,22005455,AAPL
29-09-2017,153.21,154.13,152,154.12,26299810,AAPL
02-10-2017,154.26,154.45,152.72,153.81,18698842,AAPL
03-10-2017,154.01,155.09,153.91,154.48,16230293,AAPL
04-10-2017,153.63,153.86,152.46,153.48,20163750,AAPL
05-10-2017,154.18,155.44,154.05,155.39,21283769,AAPL
06-10-2017,154.97,155.49,154.56,155.3,17407558,AAPL
09-10-2017,155.81,156.73,155.48,155.84,16262923,AAPL
10-10-2017,156.06,158,155.1,155.9,15617014,AAPL
11-10-2017,155.97,156.98,155.75,156.55,16905640,AAPL
12-10-2017,156.35,157.37,155.73,156,16125054,AAPL
13-10-2017,156.73,157.28,156.41,156.99,16394188,AAPL
16-10-2017,157.9,160,157.65,159.88,24121452,AAPL
17-10-2017,159.78,160.87,159.23,160.47,18997275,AAPL
18-10-2017,160.42,160.71,159.6,159.76,16374164,AAPL
19-10-2017,156.75,157.08,155.02,155.98,42584166,AAPL
20-10-2017,156.61,157.75,155.96,156.25,23974146,AAPL
23-10-2017,156.89,157.69,155.5,156.17,21984327,AAPL
24-10-2017,156.29,157.42,156.2,157.1,17757230,AAPL
25-10-2017,156.91,157.55,155.27,156.41,21207098,AAPL
26-10-2017,157.23,157.83,156.78,157.41,17000469,AAPL
27-10-2017,159.29,163.6,158.7,163.05,44454160,AAPL
30-10-2017,163.89,168.07,163.72,166.72,44700772,AAPL
31-10-2017,167.9,169.65,166.94,169.04,36046828,AAPL
01-11-2017,169.87,169.94,165.61,166.89,33637762,AAPL
02-11-2017,166.6,168.5,165.28,168.11,41393373,AAPL
03-11-2017,174,174.26,171.12,172.5,59398631,AAPL
06-11-2017,172.36,174.99,171.72,174.25,35026306,AAPL
07-11-2017,173.91,175.25,173.6,174.81,24361485,AAPL
08-11-2017,174.66,176.24,174.33,176.24,24409527,AAPL
09-11-2017,175.11,176.1,173.14,175.88,29482596,AAPL
10-11-2017,175.11,175.38,174.27,174.67,25145500,AAPL
13-11-2017,173.5,174.5,173.4,173.97,16982080,AAPL
14-11-2017,173.04,173.48,171.18,171.34,24782487,AAPL
15-11-2017,169.97,170.32,168.38,169.08,29158070,AAPL
16-11-2017,171.18,171.87,170.3,171.1,23637484,AAPL
17-11-2017,171.04,171.39,169.64,170.15,21899544,AAPL
20-11-2017,170.29,170.56,169.56,169.98,16262447,AAPL
21-11-2017,170.78,173.7,170.78,173.14,25131295,AAPL
22-11-2017,173.36,175,173.05,174.96,25588925,AAPL
24-11-2017,175.1,175.5,174.65,174.97,14026673,AAPL
27-11-2017,175.05,175.08,173.34,174.09,20716802,AAPL
28-11-2017,174.3,174.87,171.86,173.07,26428802,AAPL
29-11-2017,172.63,172.92,167.16,169.48,41666364,AAPL
30-11-2017,170.43,172.14,168.44,171.85,41527218,AAPL
01-12-2017,169.95,171.67,168.5,171.05,39759288,AAPL
04-12-2017,172.48,172.62,169.63,169.8,32542385,AAPL
05-12-2017,169.06,171.52,168.4,169.64,27350154,AAPL
06-12-2017,167.5,170.2,166.46,169.01,28560000,AAPL
07-12-2017,169.03,170.44,168.91,169.32,25673308,AAPL
08-12-2017,170.49,171,168.82,169.37,23355231,AAPL
11-12-2017,169.2,172.89,168.79,172.67,35273759,AAPL
12-12-2017,172.15,172.39,171.46,171.7,19409230,AAPL
13-12-2017,172.5,173.54,172,172.27,23818447,AAPL
14-12-2017,172.4,173.13,171.65,172.22,20476541,AAPL
15-12-2017,173.63,174.17,172.46,173.97,40169307,AAPL
18-12-2017,174.88,177.2,174.86,176.42,29421114,AAPL
19-12-2017,174.99,175.39,174.09,174.54,27436447,AAPL
20-12-2017,174.87,175.42,173.25,174.35,23475649,AAPL
21-12-2017,174.17,176.02,174.1,175.01,20949896,AAPL
22-12-2017,174.68,175.42,174.5,175.01,16349444,AAPL
26-12-2017,170.8,171.47,169.68,170.57,33185536,AAPL
27-12-2017,170.1,170.78,169.71,170.6,21498213,AAPL
28-12-2017,171,171.85,170.48,171.08,16480187,AAPL
29-12-2017,170.52,170.59,169.22,169.23,25999922,AAPL
